PATH_LIST	PARAMETERS	DIRECTION	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM	ONE_OVERLAP	RANK_BENIGN_SC	RANK_ONE_OVERLAP	AVG_RANKED_SCORES
Primary_CNVs_10MB_hg19.BED	3_B_USLB	LOSS	4952525	47081806	531947	51502384	4952525	0.8925907491633056	0.04441087494403804	0.7631388631969718	0.4037748690705049
Primary_CNVs_10MB_hg19.BED	4_ALL	LOSS	13470067	47081806	3360928	57190945	13470067	0.7504891401059847	0.1462908798007628	0.44977340909813573	0.29803214444944925
Primary_CNVs_10MB_hg19.BED	4_B	LOSS	2827418	47081806	25489	49883735	2827418	0.9909850612820602	0.01899204971475713	0.9801200677194243	0.4995560587170907
Primary_CNVs_10MB_hg19.BED	4_B_USLB	LOSS	3308885	47081806	68266	50322425	3308885	0.9793688810581208	0.024750971748643512	0.9545038230131427	0.4896273973808931
Primary_CNVs_10MB_hg19.BED	5_ALL	LOSS	9229131	47081806	2499449	53811488	9229131	0.7291782942511056	0.09556420533563438	0.4027782840404689	0.24917124468805163
Primary_CNVs_10MB_hg19.BED	5_B	LOSS	1991990	47081806	7701	49066095	1991990	0.9961340167370318	0.008999330137038127	0.9914746524773703	0.5002369913072042
Primary_CNVs_10MB_hg19.BED	5_B_USLB	LOSS	2805610	47081806	26989	49860427	2805610	0.9903803450942932	0.01873119991255886	0.978786534876006	0.49875886739428243
Primary_CNVs_10MB_hg19.BED	6_ALL	LOSS	7032214	47081806	2205541	51908479	7032214	0.6863660576882331	0.06928644649043923	0.30836784041136384	0.18882714345090154
Primary_CNVs_10MB_hg19.BED	6_B	LOSS	1570485	47081806	0	48652291	1570485	1.0	0.003957625447218721	1.0	0.5019788127236093
Primary_CNVs_10MB_hg19.BED	6_B_USLB	LOSS	2029983	47081806	26989	49084800	2029983	0.9867048147693848	0.009453771926056785	0.970681178174138	0.4900674750500974
Primary_CNVs_10MB_hg19.BED	7_ALL	LOSS	5384072	47081806	1876539	50589339	5384072	0.651464727811961	0.04957269398243022	0.23140269442966294	0.14048769420604656
Primary_CNVs_10MB_hg19.BED	7_B	LOSS	1335959	47081806	0	48417765	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
Primary_CNVs_10MB_hg19.BED	7_B_USLB	LOSS	1789950	47081806	9201	48862555	1789950	0.9948596329506411	0.006582689728190989	0.9886643545745686	0.4976235221513798
Primary_CNVs_10MB_hg19.BED	8_ALL	LOSS	4511495	47081806	1554174	50039127	4511495	0.6555079857120534	0.03913562786665805	0.24031897170693203	0.13972729978679505
Primary_CNVs_10MB_hg19.BED	8_B	LOSS	1335959	47081806	0	48417765	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
Primary_CNVs_10MB_hg19.BED	8_B_USLB	LOSS	1337459	47081806	1500	48417765	1337459	0.998878470293295	0.0011703553625225555	0.9975267791254554	0.49934856724398896
Primary_CNVs_10MB_hg19.BED	9_ALL	LOSS	3559072	47081806	1379105	49261773	3559072	0.6125099464129975	0.02774350794923864	0.14549879197995186	0.08662114996459525
Primary_CNVs_10MB_hg19.BED	9_B	LOSS	1239613	47081806	0	48321419	1239613	1.0	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	9_B_USLB	LOSS	1245856	47081806	0	48327662	1245856	1.0	7.467375803025483e-05	1.0	0.5000373368790151
OMIM_Recessive_hg19.BED	10_ALL	GAIN	30636177	10433026	59061	41010142	10433026	0.9943390345236368	0.19452409323183945	0.9967160095152404	0.5956200513735399
OMIM_Recessive_hg19.BED	10_B	GAIN	2605055	10433026	36545	13001536	2605055	0.9859715054000779	0.0	0.9823694182964028	0.4911847091482014
OMIM_Recessive_hg19.BED	10_B_USLB	GAIN	25121845	10433026	39078	35515793	10433026	0.9962543944585205	0.1562569688520406	1.0	0.5781284844260203
OMIM_Recessive_hg19.BED	1_ALL	GAIN	146706084	10433026	6124053	151015057	10433026	0.4130127730919102	1.0	0.0	0.5
OMIM_Recessive_hg19.BED	1_B	GAIN	46150847	10433026	441049	56142824	10433026	0.9577256876384665	0.30218932024420175	0.933940402384562	0.6180648613143819
OMIM_Recessive_hg19.BED	1_B_USLB	GAIN	65102386	10433026	1716385	73819027	10433026	0.835485409506312	0.43370495987228513	0.7243526883840936	0.5790288241281893
OMIM_Recessive_hg19.BED	2_ALL	GAIN	87175633	10433026	4017142	93591517	10433026	0.6149590732353203	0.5868839284971379	0.3462480946922544	0.46656601159469613
OMIM_Recessive_hg19.BED	2_B	GAIN	9970787	10433026	71010	20332803	9970787	0.9928781950712616	0.051115054841142045	0.9942113195225197	0.5226631871818309
OMIM_Recessive_hg19.BED	2_B_USLB	GAIN	40556187	10433026	239129	50750084	10433026	0.9770796123770803	0.26336475362712364	0.9671237761864264	0.6152442649067751
OMIM_Recessive_hg19.BED	3_ALL	GAIN	64514273	10433026	2014839	72932460	10433026	0.8068787521472678	0.4296237051853391	0.675304993036126	0.5524643491107326
OMIM_Recessive_hg19.BED	3_B	GAIN	7230543	10433026	71010	17592559	7230543	0.9901791608182124	0.032098924151332746	0.9895836760996704	0.5108413001255016
OMIM_Recessive_hg19.BED	3_B_USLB	GAIN	33947071	10433026	84932	44295165	10433026	0.9918593129165019	0.21750029279804795	0.9924643897468765	0.6049823412724622
OMIM_Recessive_hg19.BED	4_ALL	GAIN	50134610	10433026	1157784	59409852	10433026	0.8890270186233601	0.32983494517585993	0.8161527368641613	0.5729938410200106
OMIM_Recessive_hg19.BED	4_B	GAIN	5724442	10433026	52476	16104992	5724442	0.9908329929799271	0.02164722224155665	0.9907047074831691	0.5061759648623628
OMIM_Recessive_hg19.BED	4_B_USLB	GAIN	31778861	10433026	63118	42148769	10433026	0.9939501732287449	0.2024538353574144	0.9960492853298493	0.5992515603436318
OMIM_Recessive_hg19.BED	5_ALL	GAIN	41349629	10433026	250307	51532348	10433026	0.9760082070149159	0.2688709044541243	0.9652867924683338	0.6170788484612291
OMIM_Recessive_hg19.BED	5_B	GAIN	4937830	10433026	52476	15318380	4937830	0.9893726596500892	0.016188468716625194	0.9882008852655157	0.5021946769910705
OMIM_Recessive_hg19.BED	5_B_USLB	GAIN	29297489	10433026	57139	39673376	10433026	0.9945232572026562	0.18523416650966454	0.9970318694817973	0.5911330179957309
OMIM_Recessive_hg19.BED	6_ALL	GAIN	37756641	10433026	107767	48081900	10433026	0.9896705902966215	0.243937092218821	0.9887117038278711	0.616324398023346
OMIM_Recessive_hg19.BED	6_B	GAIN	4371183	10433026	52476	14751733	4371183	0.9879950118766476	0.012256178961775492	0.9858388320049587	0.49904750548336707
OMIM_Recessive_hg19.BED	6_B_USLB	GAIN	27494892	10433026	57139	37870779	10433026	0.9945232572026562	0.17272490816148162	0.9970318694817973	0.5848783888216394
OMIM_Recessive_hg19.BED	7_ALL	GAIN	33913497	10433026	63118	44283405	10433026	0.9939501732287449	0.21726730348330822	0.9960492853298493	0.6066582944065787
OMIM_Recessive_hg19.BED	7_B	GAIN	3585775	10433026	52476	13966325	3585775	0.9853655067593478	0.0068057806859935744	0.9813304001287517	0.49406809040737265
OMIM_Recessive_hg19.BED	7_B_USLB	GAIN	26391142	10433026	54396	36769772	10433026	0.9947861722955545	0.1650653514764284	0.9974826519418732	0.5812740017091508
OMIM_Recessive_hg19.BED	8_ALL	GAIN	32411697	10433026	63118	42781605	10433026	0.9939501732287449	0.2068454486886419	0.9960492853298493	0.6014473670092456
OMIM_Recessive_hg19.BED	8_B	GAIN	3321914	10433026	42188	13712752	3321914	0.9873000926574258	0.004974697300738914	0.984647354590172	0.4948110259454555
OMIM_Recessive_hg19.BED	8_B_USLB	GAIN	26107484	10433026	54396	36486114	10433026	0.9947861722955545	0.16309688531093	0.9974826519418732	0.5802897686264016
OMIM_Recessive_hg19.BED	9_ALL	GAIN	31831966	10433026	59061	42205931	10433026	0.9943390345236368	0.20282236152526018	0.9967160095152404	0.5997691855202503
OMIM_Recessive_hg19.BED	9_B	GAIN	2780053	10433026	36545	13176534	2780053	0.9868545671611296	0.0012144118693281504	0.9838834764992151	0.49254894418427164
OMIM_Recessive_hg19.BED	9_B_USLB	GAIN	25602960	10433026	42794	35993192	10433026	0.995898217832487	0.15959570281763916	0.9993893154860949	0.579492509151867
OMIM_Recessive_hg19.BED	10_ALL	LOSS	2499669	10433026	5979	12926716	2499669	0.9976080833102303	0.015071779088350275	0.9920785069604264	0.5035751430243883
OMIM_Recessive_hg19.BED	10_B	LOSS	1239613	10433026	0	11672639	1239613	1.0	0.0	1.0	0.5
OMIM_Recessive_hg19.BED	10_B_USLB	LOSS	1239613	10433026	0	11672639	1239613	1.0	0.0	1.0	0.5
OMIM_Recessive_hg19.BED	1_ALL	LOSS	84843280	10433026	3150281	92126025	10433026	0.6980472396023933	1.0	0.0	0.5
OMIM_Recessive_hg19.BED	1_B	LOSS	12395089	10433026	714307	22113808	10433026	0.9315340534951221	0.13343285528372817	0.7732561000113957	0.4533444776475619
OMIM_Recessive_hg19.BED	1_B_USLB	LOSS	26057826	10433026	790210	35700642	10433026	0.9242587912653529	0.29685555539088976	0.7491620588766527	0.5230088071337712
OMIM_Recessive_hg19.BED	2_ALL	LOSS	35313265	10433026	1881093	43865198	10433026	0.8196982352004107	0.4075616922401263	0.40288088586383275	0.4052212890519795
OMIM_Recessive_hg19.BED	2_B	LOSS	4080662	10433026	15340	14498348	4080662	0.9962408060260811	0.03398234912351392	0.9875503904353488	0.5107663697794314
OMIM_Recessive_hg19.BED	2_B_USLB	LOSS	7974447	10433026	31683	18375790	7974447	0.9960269345322629	0.08055668180200756	0.9868420958877625	0.533699388844885
OMIM_Recessive_hg19.BED	3_ALL	LOSS	18791243	10433026	1638735	27585534	10433026	0.8429281207580619	0.2099385186058884	0.47981307064353934	0.34487579462471385
OMIM_Recessive_hg19.BED	3_B	LOSS	3102635	10433026	10635	13525026	3102635	0.9965722684105607	0.022283974696947203	0.9886481197094349	0.505466047203191
OMIM_Recessive_hg19.BED	3_B_USLB	LOSS	4952525	10433026	12135	15373416	4952525	0.9975497347312734	0.04441087494403804	0.9918852695186487	0.5181480722313434
OMIM_Recessive_hg19.BED	4_ALL	LOSS	13470067	10433026	1029501	22873592	10433026	0.9013228760284888	0.1462908798007628	0.6732034380425114	0.4097471589216371
OMIM_Recessive_hg19.BED	4_B	LOSS	2827418	10433026	10635	13249809	2827418	0.9962386177070387	0.01899204971475713	0.9875431432121754	0.5032675964634663
OMIM_Recessive_hg19.BED	4_B_USLB	LOSS	3308885	10433026	12135	13729776	3308885	0.9963326014654483	0.024750971748643512	0.9878543963972295	0.5063026840729365
OMIM_Recessive_hg19.BED	5_ALL	LOSS	9229131	10433026	405624	19256533	9229131	0.9560495999027427	0.09556420533563438	0.854446105942585	0.47500515563910967
OMIM_Recessive_hg19.BED	5_B	LOSS	1991990	10433026	0	12425016	1991990	1.0	0.008999330137038127	1.0	0.5044996650685191
OMIM_Recessive_hg19.BED	5_B_USLB	LOSS	2805610	10433026	1500	13237136	2805610	0.9994653569099055	0.01873119991255886	0.9982293816774831	0.508480290795021
OMIM_Recessive_hg19.BED	6_ALL	LOSS	7032214	10433026	243365	17221875	7032214	0.965392833608306	0.06928644649043923	0.885388806030043	0.4773376262602411
OMIM_Recessive_hg19.BED	6_B	LOSS	1570485	10433026	0	12003511	1570485	1.0	0.003957625447218721	1.0	0.5019788127236093
OMIM_Recessive_hg19.BED	6_B_USLB	LOSS	2029983	10433026	1500	12461509	2029983	0.9992610775558219	0.009453771926056785	0.9975528541510763	0.5035033130385665
OMIM_Recessive_hg19.BED	7_ALL	LOSS	5384072	10433026	74656	15742442	5384072	0.9861339149996509	0.04957269398243022	0.9540786281202049	0.5018256610513175
OMIM_Recessive_hg19.BED	7_B	LOSS	1335959	10433026	0	11768985	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
OMIM_Recessive_hg19.BED	7_B_USLB	LOSS	1789950	10433026	1500	12221476	1789950	0.9991619877650214	0.006582689728190989	0.9972246909288887	0.5019036903285399
OMIM_Recessive_hg19.BED	8_ALL	LOSS	4511495	10433026	7479	14937042	4511495	0.9983422346694388	0.03913562786665805	0.9945098520431532	0.5168227399549057
OMIM_Recessive_hg19.BED	8_B	LOSS	1335959	10433026	0	11768985	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
OMIM_Recessive_hg19.BED	8_B_USLB	LOSS	1337459	10433026	1500	11768985	1337459	0.998878470293295	0.0011703553625225555	0.9962857444812621	0.4987280499218923
OMIM_Recessive_hg19.BED	9_ALL	LOSS	3559072	10433026	5979	13986119	3559072	0.9983200677030417	0.02774350794923864	0.9944364400088737	0.5110899739790562
OMIM_Recessive_hg19.BED	9_B	LOSS	1239613	10433026	0	11672639	1239613	1.0	0.0	1.0	0.5
OMIM_Recessive_hg19.BED	9_B_USLB	LOSS	1245856	10433026	0	11678882	1245856	1.0	7.467375803025483e-05	1.0	0.5000373368790151
CLINGEN_Pathogenic_hg19.BED	10_ALL	GAIN	30636177	7066601	2035957	35666821	7066601	0.7118902001117652	0.19452409323183945	0.7248131530407875	0.4596686231363135
CLINGEN_Pathogenic_hg19.BED	10_B	GAIN	2605055	7066601	158809	9512847	2605055	0.9390381393099186	0.0	0.9601275661364805	0.48006378306824027
CLINGEN_Pathogenic_hg19.BED	10_B_USLB	GAIN	25121845	7066601	158809	32029637	7066601	0.9775268194709168	0.1562569688520406	1.0	0.5781284844260203
CLINGEN_Pathogenic_hg19.BED	1_ALL	GAIN	146706084	7066601	6980167	146792518	7066601	0.012231340074244978	1.0	0.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_B	GAIN	46150847	7066601	4652512	48564936	7066601	0.34161954240801196	0.30218932024420175	0.3412304412112661	0.32170988072773393
CLINGEN_Pathogenic_hg19.BED	1_B_USLB	GAIN	65102386	7066601	5369718	66799269	7066601	0.2401271842007211	0.43370495987228513	0.2360892068705381	0.3348970833714116
CLINGEN_Pathogenic_hg19.BED	2_ALL	GAIN	87175633	7066601	5830319	88411915	7066601	0.17494719172626272	0.5868839284971379	0.16856584861841295	0.3777248885577754
CLINGEN_Pathogenic_hg19.BED	2_B	GAIN	9970787	7066601	987075	16050313	7066601	0.8603182774858804	0.051115054841142045	0.8785775501007277	0.4648463024709349
CLINGEN_Pathogenic_hg19.BED	2_B_USLB	GAIN	40556187	7066601	2167856	45454932	7066601	0.693225073836771	0.26336475362712364	0.7054769739397933	0.48442086378345844
CLINGEN_Pathogenic_hg19.BED	3_ALL	GAIN	64514273	7066601	5226866	66354008	7066601	0.2603422777089014	0.4296237051853391	0.2570310779759691	0.34332739158065406
CLINGEN_Pathogenic_hg19.BED	3_B	GAIN	7230543	7066601	680867	13616277	7066601	0.9036500008985933	0.032098924151332746	0.923467145398321	0.47778303477482686
CLINGEN_Pathogenic_hg19.BED	3_B_USLB	GAIN	33947071	7066601	1362627	39651045	7066601	0.8071736326983794	0.21750029279804795	0.8235222370677511	0.5205112649328996
CLINGEN_Pathogenic_hg19.BED	4_ALL	GAIN	50134610	7066601	4291739	52909472	7066601	0.3926727998368664	0.32983494517585993	0.3941191768559868	0.36197706101592336
CLINGEN_Pathogenic_hg19.BED	4_B	GAIN	5724442	7066601	362254	12428789	5724442	0.9367180242196532	0.02164722224155665	0.957724037745655	0.4896856299936058
CLINGEN_Pathogenic_hg19.BED	4_B_USLB	GAIN	31778861	7066601	1149398	37696064	7066601	0.8373478281850072	0.2024538353574144	0.8547812620302292	0.5286175486938218
CLINGEN_Pathogenic_hg19.BED	5_ALL	GAIN	41349629	7066601	3332300	45083930	7066601	0.5284437312931634	0.2688709044541243	0.5347713754358002	0.40182113994496227
CLINGEN_Pathogenic_hg19.BED	5_B	GAIN	4937830	7066601	297404	11707027	4937830	0.9397703039594316	0.016188468716625194	0.9608860537344651	0.48853726122554514
CLINGEN_Pathogenic_hg19.BED	5_B_USLB	GAIN	29297489	7066601	806508	35557582	7066601	0.885870448890492	0.18523416650966454	0.905048378929826	0.5451412727197453
CLINGEN_Pathogenic_hg19.BED	6_ALL	GAIN	37756641	7066601	2670095	42153147	7066601	0.622152856797773	0.243937092218821	0.6318495525377791	0.43789332237830003
CLINGEN_Pathogenic_hg19.BED	6_B	GAIN	4371183	7066601	297391	11140393	4371183	0.9319655571500896	0.012256178961775492	0.9528007089090442	0.48252844393540983
CLINGEN_Pathogenic_hg19.BED	6_B_USLB	GAIN	27494892	7066601	483467	34078026	7066601	0.931584222740183	0.17272490816148162	0.9524056646784995	0.5625652864199906
CLINGEN_Pathogenic_hg19.BED	7_ALL	GAIN	33913497	7066601	2073395	38906703	7066601	0.7065923206927913	0.21726730348330822	0.7193248030670726	0.4682960532751904
CLINGEN_Pathogenic_hg19.BED	7_B	GAIN	3585775	7066601	215262	10437114	3585775	0.9399677893900202	0.0068057806859935744	0.9610906392057573	0.48394820994587545
CLINGEN_Pathogenic_hg19.BED	7_B_USLB	GAIN	26391142	7066601	297391	33160352	7066601	0.9579159768607284	0.1650653514764284	0.9796841039570127	0.5723747277167205
CLINGEN_Pathogenic_hg19.BED	8_ALL	GAIN	32411697	7066601	2042739	37435559	7066601	0.7109304742124254	0.2068454486886419	0.7238189228596417	0.4653321857741418
CLINGEN_Pathogenic_hg19.BED	8_B	GAIN	3321914	7066601	158809	10229706	3321914	0.9521935245764942	0.004974697300738914	0.9737559167787087	0.4893653070397238
CLINGEN_Pathogenic_hg19.BED	8_B_USLB	GAIN	26107484	7066601	200851	32973234	7066601	0.9715774245638037	0.16309688531093	0.9938367111064981	0.578466798208714
CLINGEN_Pathogenic_hg19.BED	9_ALL	GAIN	31831966	7066601	2035957	36862610	7066601	0.7118902001117652	0.20282236152526018	0.7248131530407875	0.4638177572830239
CLINGEN_Pathogenic_hg19.BED	9_B	GAIN	2780053	7066601	158809	9687845	2780053	0.9428755494949197	0.0012144118693281504	0.9641029397572081	0.4826586758132681
CLINGEN_Pathogenic_hg19.BED	9_B_USLB	GAIN	25602960	7066601	158809	32510752	7066601	0.9775268194709168	0.15959570281763916	1.0	0.5797978514088196
CLINGEN_Pathogenic_hg19.BED	10_ALL	LOSS	2499669	7066601	716316	8849954	2499669	0.7134356588812358	0.015071779088350275	0.4534726248572442	0.23427220197279724
CLINGEN_Pathogenic_hg19.BED	10_B	LOSS	1239613	7066601	0	8306214	1239613	1.0	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	10_B_USLB	LOSS	1239613	7066601	0	8306214	1239613	1.0	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_ALL	LOSS	84843280	7066601	3705278	88204603	7066601	0.4756633351734447	1.0	0.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_B	LOSS	12395089	7066601	645925	18815765	7066601	0.9085946694882023	0.13343285528372817	0.8256743488612731	0.47955360207250064
CLINGEN_Pathogenic_hg19.BED	1_B_USLB	LOSS	26057826	7066601	1331930	31792497	7066601	0.8115175881587202	0.29685555539088976	0.6405316955974695	0.4686936254941796
CLINGEN_Pathogenic_hg19.BED	2_ALL	LOSS	35313265	7066601	1670200	40709666	7066601	0.7636487471133576	0.4075616922401263	0.5492376010652913	0.4783996466527088
CLINGEN_Pathogenic_hg19.BED	2_B	LOSS	4080662	7066601	76098	11071165	4080662	0.9813515552133453	0.03398234912351392	0.964434215576316	0.499208282349915
CLINGEN_Pathogenic_hg19.BED	2_B_USLB	LOSS	7974447	7066601	576257	14464791	7066601	0.9184534403456485	0.08055668180200756	0.844476716726788	0.4625166992643978
CLINGEN_Pathogenic_hg19.BED	3_ALL	LOSS	18791243	7066601	1472407	24385437	7066601	0.7916385826792824	0.2099385186058884	0.6026190207590362	0.4062787696824623
CLINGEN_Pathogenic_hg19.BED	3_B	LOSS	3102635	7066601	25489	10143747	3102635	0.9917847249193025	0.022283974696947203	0.9843320606171704	0.5033080176570588
CLINGEN_Pathogenic_hg19.BED	3_B_USLB	LOSS	4952525	7066601	303947	11715179	4952525	0.9386278716412335	0.04441087494403804	0.8829528192939403	0.4636818471189892
CLINGEN_Pathogenic_hg19.BED	4_ALL	LOSS	13470067	7066601	1456576	19080092	7066601	0.7938788393458185	0.1462908798007628	0.6068915746672721	0.37659122723401744
CLINGEN_Pathogenic_hg19.BED	4_B	LOSS	2827418	7066601	25489	9868530	2827418	0.9909850612820602	0.01899204971475713	0.9828069648325626	0.5008995072736598
CLINGEN_Pathogenic_hg19.BED	4_B_USLB	LOSS	3308885	7066601	25489	10349997	3308885	0.9922968008860991	0.024750971748643512	0.9853086773619978	0.5050298245553206
CLINGEN_Pathogenic_hg19.BED	5_ALL	LOSS	9229131	7066601	1410920	14884812	7066601	0.8003396540996159	0.09556420533563438	0.6192134571279133	0.35738883123177384
CLINGEN_Pathogenic_hg19.BED	5_B	LOSS	1991990	7066601	7701	9050890	1991990	0.9961340167370318	0.008999330137038127	0.9926269064852694	0.5008131183111537
CLINGEN_Pathogenic_hg19.BED	5_B_USLB	LOSS	2805610	7066601	25489	9846722	2805610	0.9909149881843877	0.01873119991255886	0.9826733234102225	0.5007022616613906
CLINGEN_Pathogenic_hg19.BED	6_ALL	LOSS	7032214	7066601	1369381	12729434	7032214	0.8052702889872236	0.06928644649043923	0.6286170239931804	0.34895173524180984
CLINGEN_Pathogenic_hg19.BED	6_B	LOSS	1570485	7066601	0	8637086	1570485	1.0	0.003957625447218721	1.0	0.5019788127236093
CLINGEN_Pathogenic_hg19.BED	6_B_USLB	LOSS	2029983	7066601	25489	9071095	2029983	0.9874437372135628	0.009453771926056785	0.9760530521156848	0.4927534120208708
CLINGEN_Pathogenic_hg19.BED	7_ALL	LOSS	5384072	7066601	1363891	11086782	5384072	0.7466803935757174	0.04957269398243022	0.5168760389699661	0.2832243664761982
CLINGEN_Pathogenic_hg19.BED	7_B	LOSS	1335959	7066601	0	8402560	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
CLINGEN_Pathogenic_hg19.BED	7_B_USLB	LOSS	1789950	7066601	7701	8848850	1789950	0.9956976451856198	0.006582689728190989	0.991794671052036	0.4991886803901135
CLINGEN_Pathogenic_hg19.BED	8_ALL	LOSS	4511495	7066601	1298459	10279637	4511495	0.7121887533954931	0.03913562786665805	0.45109456211742965	0.24511509499204384
CLINGEN_Pathogenic_hg19.BED	8_B	LOSS	1335959	7066601	0	8402560	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
CLINGEN_Pathogenic_hg19.BED	8_B_USLB	LOSS	1337459	7066601	0	8404060	1337459	1.0	0.0011703553625225555	1.0	0.5005851776812613
CLINGEN_Pathogenic_hg19.BED	9_ALL	LOSS	3559072	7066601	1280753	9344920	3559072	0.6401441162190593	0.02774350794923864	0.313693075612065	0.17071829178065182
CLINGEN_Pathogenic_hg19.BED	9_B	LOSS	1239613	7066601	0	8306214	1239613	1.0	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	9_B_USLB	LOSS	1245856	7066601	0	8312457	1245856	1.0	7.467375803025483e-05	1.0	0.5000373368790151
DECIPHER_hg19.BED	10_ALL	GAIN	30636177	14541819	2366485	42811511	14541819	0.8372634812742478	0.19452409323183945	0.8344240110505536	0.5144740521411966
DECIPHER_hg19.BED	10_B	GAIN	2605055	14541819	159595	16987279	2605055	0.9387364182330123	0.0	0.945133701408979	0.4725668507044895
DECIPHER_hg19.BED	10_B_USLB	GAIN	25121845	14541819	159595	39504069	14541819	0.9890251006424987	0.1562569688520406	1.0	0.5781284844260203
DECIPHER_hg19.BED	1_ALL	GAIN	146706084	14541819	13488158	147759745	14541819	0.07245730400027672	1.0	0.0	0.5
DECIPHER_hg19.BED	1_B	GAIN	46150847	14541819	6011292	54681374	14541819	0.5866203533409404	0.30218932024420175	0.5609656494852446	0.4315774848647232
DECIPHER_hg19.BED	1_B_USLB	GAIN	65102386	14541819	6954782	72689423	14541819	0.5217391992019705	0.43370495987228513	0.49017857363918377	0.46194176675573445
DECIPHER_hg19.BED	2_ALL	GAIN	87175633	14541819	9501193	92216259	14541819	0.34662967542093603	0.5868839284971379	0.299129396019661	0.44300666225839946
DECIPHER_hg19.BED	2_B	GAIN	9970787	14541819	1228329	23284277	9970787	0.8768072169227965	0.051115054841142045	0.87756728511431	0.46434116997772606
DECIPHER_hg19.BED	2_B_USLB	GAIN	40556187	14541819	2982926	52115080	14541819	0.7948725671802132	0.26336475362712364	0.7881743890920574	0.5257695713595905
DECIPHER_hg19.BED	3_ALL	GAIN	64514273	14541819	7433055	71623037	14541819	0.48884970992968624	0.4296237051853391	0.4542952604868207	0.4419594828360799
DECIPHER_hg19.BED	3_B	GAIN	7230543	14541819	703605	21068757	7230543	0.902689880967446	0.032098924151332746	0.9058059643909208	0.46895244427112676
DECIPHER_hg19.BED	3_B_USLB	GAIN	33947071	14541819	1828838	46660052	14541819	0.8742359535626183	0.21750029279804795	0.874761967963088	0.546131130380568
DECIPHER_hg19.BED	4_ALL	GAIN	50134610	14541819	5630748	59045681	14541819	0.6127892941041282	0.32983494517585993	0.5895166643245787	0.4596758047502193
DECIPHER_hg19.BED	4_B	GAIN	5724442	14541819	334676	19931585	5724442	0.9415356116805795	0.02164722224155665	0.9481876963865702	0.48491745931406344
DECIPHER_hg19.BED	4_B_USLB	GAIN	31778861	14541819	1295843	45024837	14541819	0.9108885208927439	0.2024538353574144	0.9147509000032487	0.5586023676803316
DECIPHER_hg19.BED	5_ALL	GAIN	41349629	14541819	4229991	51661457	14541819	0.7091154139657494	0.2688709044541243	0.6946110394646444	0.48174097195938437
DECIPHER_hg19.BED	5_B	GAIN	4937830	14541819	298399	19181250	4937830	0.9395687984398005	0.016188468716625194	0.9460418504949903	0.48111515960580775
DECIPHER_hg19.BED	5_B_USLB	GAIN	29297489	14541819	951667	42887641	14541819	0.9345565365653361	0.18523416650966454	0.9405733386262269	0.5629037525679458
DECIPHER_hg19.BED	6_ALL	GAIN	37756641	14541819	3581874	48716586	14541819	0.7536845975046176	0.243937092218821	0.7432372116934136	0.4935871519561173
DECIPHER_hg19.BED	6_B	GAIN	4371183	14541819	246642	18666360	4371183	0.9435754577193405	0.012256178961775492	0.9504132230156246	0.4813347009887
DECIPHER_hg19.BED	6_B_USLB	GAIN	27494892	14541819	493979	41542732	14541819	0.9660304532741055	0.17272490816148162	0.9749122242210206	0.5738185661912512
DECIPHER_hg19.BED	7_ALL	GAIN	33913497	14541819	2615873	45839443	14541819	0.8201137698110532	0.21726730348330822	0.8157132167961393	0.5164902601397238
DECIPHER_hg19.BED	7_B	GAIN	3585775	14541819	216048	17911546	3585775	0.9397485899143142	0.0068057806859935744	0.9462380078061815	0.47652189424608754
DECIPHER_hg19.BED	7_B_USLB	GAIN	26391142	14541819	287548	40645413	14541819	0.9802261326454415	0.1650653514764284	0.9904000903923402	0.5777327209343843
DECIPHER_hg19.BED	8_ALL	GAIN	32411697	14541819	2574551	44378965	14541819	0.8229553675506482	0.2068454486886419	0.8188134759913728	0.5128294623400074
DECIPHER_hg19.BED	8_B	GAIN	3321914	14541819	159595	17704138	3321914	0.9519569139959674	0.004974697300738914	0.9595576161607162	0.4822661567307276
DECIPHER_hg19.BED	8_B_USLB	GAIN	26107484	14541819	201637	40447666	14541819	0.986133990527595	0.16309688531093	0.9968457214780019	0.5799713033944659
DECIPHER_hg19.BED	9_ALL	GAIN	31831966	14541819	2445318	43928467	14541819	0.8318423575482544	0.20282236152526018	0.8285094199577253	0.5156658907414927
DECIPHER_hg19.BED	9_B	GAIN	2780053	14541819	159595	17162277	2780053	0.9425928210721163	0.0012144118693281504	0.949341140131168	0.47527777600024806
DECIPHER_hg19.BED	9_B_USLB	GAIN	25602960	14541819	159595	39985184	14541819	0.9890251006424987	0.15959570281763916	1.0	0.5797978514088196
